9.765625000000002e-12 		 0.4 		 100.0 
4.882812500000001e-13 		 0.45 		 100.0 
2.4414062500000007e-14 		 0.5 		 100.0 
1.2207031250000003e-15 		 0.55 		 100.0 
6.103515625000001e-17 		 0.6 		 100.0 
3.0517578125000005e-18 		 0.65 		 100.0 
1.5258789062500002e-19 		 0.7 		 100.0 
7.62939453125e-21 		 0.75 		 100.0 
3.8146972656250004e-22 		 0.8 		 100.0 
1.9073486328125e-23 		 0.85 		 100.0 
9.5367431640625e-25 		 0.9 		 100.0 
4.7683715820312505e-26 		 0.95 		 100.0 
0.3 		 0.0 		 100.0 
0.015 		 0.05 		 100.0 
0.00075 		 0.1 		 100.0 
3.7500000000000003e-05 		 0.15 		 100.0 
1.8750000000000003e-06 		 0.2 		 100.0 
9.375000000000002e-08 		 0.25 		 100.0 
4.687500000000001e-09 		 0.3 		 100.0 
2.3437500000000003e-10 		 0.35 		 100.0 
1.1718750000000002e-11 		 0.4 		 100.0 
5.859375000000001e-13 		 0.45 		 100.0 
2.9296875000000006e-14 		 0.5 		 100.0 
1.4648437500000003e-15 		 0.55 		 100.0 
7.324218750000001e-17 		 0.6 		 100.0 
3.6621093750000006e-18 		 0.65 		 100.0 
1.8310546875000004e-19 		 0.7 		 100.0 
9.155273437500001e-21 		 0.75 		 100.0 
4.577636718750001e-22 		 0.8 		 100.0 
2.2888183593750005e-23 		 0.85 		 100.0 
1.1444091796875002e-24 		 0.9 		 100.0 
5.7220458984375e-26 		 0.95 		 100.0 
0.35 		 0.0 		 100.0 
0.017499999999999998 		 0.05 		 100.0 
0.0008749999999999999 		 0.1 		 100.0 
4.374999999999999e-05 		 0.15 		 100.0 
2.1875e-06 		 0.2 		 100.0 
1.0937499999999999e-07 		 0.25 		 100.0 
5.468749999999999e-09 		 0.3 		 100.0 
2.7343749999999997e-10 		 0.35 		 100.0 
1.3671874999999998e-11 		 0.4 		 100.0 
6.835937499999999e-13 		 0.45 		 100.0 
3.4179687499999996e-14 		 0.5 		 100.0 
1.7089843749999998e-15 		 0.55 		 100.0 
8.544921874999999e-17 		 0.6 		 100.0 
4.2724609374999995e-18 		 0.65 		 100.0 
2.1362304687499998e-19 		 0.7 		 100.0 
1.0681152343749999e-20 		 0.75 		 100.0 
5.340576171874999e-22 		 0.8 		 100.0 
2.6702880859375e-23 		 0.85 		 100.0 
1.3351440429687499e-24 		 0.9 		 100.0 
6.675720214843749e-26 		 0.95 		 100.0 
0.4 		 0.0 		 100.0 
0.02 		 0.05 		 100.0 
0.001 		 0.1 		 100.0 
5e-05 		 0.15 		 100.0 
2.5e-06 		 0.2 		 100.0 
1.2500000000000002e-07 		 0.25 		 100.0 
6.250000000000001e-09 		 0.3 		 100.0 
3.1250000000000006e-10 		 0.35 		 100.0 
1.5625000000000004e-11 		 0.4 		 100.0 
7.812500000000002e-13 		 0.45 		 100.0 
3.906250000000001e-14 		 0.5 		 100.0 
1.9531250000000004e-15 		 0.55 		 100.0 
9.765625000000002e-17 		 0.6 		 100.0 
4.882812500000001e-18 		 0.65 		 100.0 
2.44140625e-19 		 0.7 		 100.0 
1.2207031250000001e-20 		 0.75 		 100.0 
6.103515625e-22 		 0.8 		 100.0 
3.0517578125e-23 		 0.85 		 100.0 
1.5258789062500001e-24 		 0.9 		 100.0 
7.629394531250001e-26 		 0.95 		 100.0 
0.45 		 0.0 		 100.0 
0.0225 		 0.05 		 100.0 
0.001125 		 0.1 		 100.0 
5.625e-05 		 0.15 		 100.0 
2.8124999999999998e-06 		 0.2 		 100.0 
1.4062499999999998e-07 		 0.25 		 100.0 
7.031249999999999e-09 		 0.3 		 100.0 
3.5156249999999994e-10 		 0.35 		 100.0 
1.7578124999999996e-11 		 0.4 		 100.0 
8.789062499999998e-13 		 0.45 		 100.0 
4.394531249999999e-14 		 0.5 		 100.0 
2.1972656249999995e-15 		 0.55 		 100.0 
1.0986328124999998e-16 		 0.6 		 100.0 
5.493164062499999e-18 		 0.65 		 100.0 
2.7465820312499994e-19 		 0.7 		 100.0 
1.3732910156249997e-20 		 0.75 		 100.0 
6.866455078124999e-22 		 0.8 		 100.0 
3.4332275390624994e-23 		 0.85 		 100.0 
1.7166137695312497e-24 		 0.9 		 100.0 
8.583068847656248e-26 		 0.95 		 100.0 
0.5 		 0.0 		 100.0 
0.025 		 0.05 		 100.0 
0.00125 		 0.1 		 100.0 
6.25e-05 		 0.15 		 100.0 
3.125e-06 		 0.2 		 100.0 
1.5625e-07 		 0.25 		 100.0 
7.812500000000001e-09 		 0.3 		 100.0 
3.906250000000001e-10 		 0.35 		 100.0 
1.9531250000000004e-11 		 0.4 		 100.0 
9.765625000000003e-13 		 0.45 		 100.0 
4.8828125000000014e-14 		 0.5 		 100.0 
2.4414062500000006e-15 		 0.55 		 100.0 
1.2207031250000002e-16 		 0.6 		 100.0 
6.103515625000001e-18 		 0.65 		 100.0 
3.0517578125000005e-19 		 0.7 		 100.0 
1.52587890625e-20 		 0.75 		 100.0 
7.629394531250001e-22 		 0.8 		 100.0 
3.814697265625e-23 		 0.85 		 100.0 
1.9073486328125e-24 		 0.9 		 100.0 
9.536743164062501e-26 		 0.95 		 100.0 
0.55 		 0.0 		 100.0 
0.027500000000000004 		 0.05 		 100.0 
0.0013750000000000001 		 0.1 		 100.0 
6.875e-05 		 0.15 		 100.0 
3.4375e-06 		 0.2 		 100.0 
1.71875e-07 		 0.25 		 100.0 
8.59375e-09 		 0.3 		 100.0 
4.296875e-10 		 0.35 		 100.0 
2.1484375000000002e-11 		 0.4 		 100.0 
1.0742187500000001e-12 		 0.45 		 100.0 
5.3710937500000004e-14 		 0.5 		 100.0 
2.685546875e-15 		 0.55 		 100.0 
1.3427734375000002e-16 		 0.6 		 100.0 
6.713867187500001e-18 		 0.65 		 100.0 
3.35693359375e-19 		 0.7 		 100.0 
1.6784667968750002e-20 		 0.75 		 100.0 
8.392333984375001e-22 		 0.8 		 100.0 
4.1961669921875006e-23 		 0.85 		 100.0 
2.0980834960937502e-24 		 0.9 		 100.0 
1.0490417480468752e-25 		 0.95 		 100.0 
0.6 		 0.0 		 100.0 
0.03 		 0.05 		 100.0 
0.0015 		 0.1 		 100.0 
7.500000000000001e-05 		 0.15 		 100.0 
3.7500000000000005e-06 		 0.2 		 100.0 
1.8750000000000003e-07 		 0.25 		 100.0 
9.375000000000001e-09 		 0.3 		 100.0 
4.687500000000001e-10 		 0.35 		 100.0 
2.3437500000000003e-11 		 0.4 		 100.0 
1.1718750000000002e-12 		 0.45 		 100.0 
5.859375000000001e-14 		 0.5 		 100.0 
2.9296875000000005e-15 		 0.55 		 100.0 
1.4648437500000002e-16 		 0.6 		 100.0 
7.324218750000001e-18 		 0.65 		 100.0 
3.662109375000001e-19 		 0.7 		 100.0 
1.8310546875000003e-20 		 0.75 		 100.0 
9.155273437500002e-22 		 0.8 		 100.0 
4.577636718750001e-23 		 0.85 		 100.0 
2.2888183593750003e-24 		 0.9 		 100.0 
1.1444091796875e-25 		 0.95 		 100.0 
0.65 		 0.0 		 100.0 
0.0325 		 0.05 		 100.0 
0.0016250000000000001 		 0.1 		 100.0 
8.125000000000001e-05 		 0.15 		 100.0 
4.0625000000000005e-06 		 0.2 		 100.0 
2.0312500000000001e-07 		 0.25 		 100.0 
1.015625e-08 		 0.3 		 100.0 
5.078125e-10 		 0.35 		 100.0 
2.5390625e-11 		 0.4 		 100.0 
1.26953125e-12 		 0.45 		 100.0 
6.347656250000001e-14 		 0.5 		 100.0 
3.1738281250000005e-15 		 0.55 		 100.0 
1.5869140625000001e-16 		 0.6 		 100.0 
7.9345703125e-18 		 0.65 		 100.0 
3.96728515625e-19 		 0.7 		 100.0 
1.983642578125e-20 		 0.75 		 100.0 
9.918212890625e-22 		 0.8 		 100.0 
4.9591064453124995e-23 		 0.85 		 100.0 
2.4795532226562497e-24 		 0.9 		 100.0 
1.2397766113281248e-25 		 0.95 		 100.0 
0.7 		 0.0 		 100.0 
0.034999999999999996 		 0.05 		 100.0 
0.0017499999999999998 		 0.1 		 100.0 
8.749999999999999e-05 		 0.15 		 100.0 
4.375e-06 		 0.2 		 100.0 
2.1874999999999997e-07 		 0.25 		 100.0 
1.0937499999999998e-08 		 0.3 		 100.0 
5.468749999999999e-10 		 0.35 		 100.0 
2.7343749999999996e-11 		 0.4 		 100.0 
1.3671874999999997e-12 		 0.45 		 100.0 
6.835937499999999e-14 		 0.5 		 100.0 
3.4179687499999996e-15 		 0.55 		 100.0 
1.7089843749999999e-16 		 0.6 		 100.0 
8.544921874999999e-18 		 0.65 		 100.0 
4.2724609374999996e-19 		 0.7 		 100.0 
2.1362304687499998e-20 		 0.75 		 100.0 
1.0681152343749999e-21 		 0.8 		 100.0 
5.340576171875e-23 		 0.85 		 100.0 
2.6702880859374998e-24 		 0.9 		 100.0 
1.3351440429687498e-25 		 0.95 		 100.0 
0.75 		 0.0 		 100.0 
0.0375 		 0.05 		 100.0 
0.001875 		 0.1 		 100.0 
9.375e-05 		 0.15 		 100.0 
4.6875000000000004e-06 		 0.2 		 100.0 
2.3437500000000003e-07 		 0.25 		 100.0 
1.1718750000000002e-08 		 0.3 		 100.0 
5.859375000000001e-10 		 0.35 		 100.0 
2.9296875000000004e-11 		 0.4 		 100.0 
1.4648437500000002e-12 		 0.45 		 100.0 
7.324218750000001e-14 		 0.5 		 100.0 
3.662109375000001e-15 		 0.55 		 100.0 
1.8310546875000003e-16 		 0.6 		 100.0 
9.155273437500001e-18 		 0.65 		 100.0 
4.577636718750001e-19 		 0.7 		 100.0 
2.2888183593750005e-20 		 0.75 		 100.0 
1.1444091796875002e-21 		 0.8 		 100.0 
5.722045898437501e-23 		 0.85 		 100.0 
2.8610229492187506e-24 		 0.9 		 100.0 
1.4305114746093752e-25 		 0.95 		 100.0 
0.8 		 0.0 		 100.0 
0.04 		 0.05 		 100.0 
0.002 		 0.1 		 100.0 
0.0001 		 0.15 		 100.0 
5e-06 		 0.2 		 100.0 
2.5000000000000004e-07 		 0.25 		 100.0 
1.2500000000000003e-08 		 0.3 		 100.0 
6.250000000000001e-10 		 0.35 		 100.0 
3.125000000000001e-11 		 0.4 		 100.0 
1.5625000000000005e-12 		 0.45 		 100.0 
7.812500000000002e-14 		 0.5 		 100.0 
3.906250000000001e-15 		 0.55 		 100.0 
1.9531250000000003e-16 		 0.6 		 100.0 
9.765625000000002e-18 		 0.65 		 100.0 
4.8828125e-19 		 0.7 		 100.0 
2.4414062500000002e-20 		 0.75 		 100.0 
1.220703125e-21 		 0.8 		 100.0 
6.103515625e-23 		 0.85 		 100.0 
3.0517578125000003e-24 		 0.9 		 100.0 
1.5258789062500001e-25 		 0.95 		 100.0 
0.85 		 0.0 		 100.0 
0.042499999999999996 		 0.05 		 100.0 
0.0021249999999999997 		 0.1 		 100.0 
0.00010624999999999998 		 0.15 		 100.0 
5.312499999999999e-06 		 0.2 		 100.0 
2.6562499999999994e-07 		 0.25 		 100.0 
1.3281249999999997e-08 		 0.3 		 100.0 
6.640624999999998e-10 		 0.35 		 100.0 
3.3203124999999994e-11 		 0.4 		 100.0 
1.6601562499999997e-12 		 0.45 		 100.0 
8.300781249999999e-14 		 0.5 		 100.0 
4.150390625e-15 		 0.55 		 100.0 
2.0751953125e-16 		 0.6 		 100.0 
1.03759765625e-17 		 0.65 		 100.0 
5.18798828125e-19 		 0.7 		 100.0 
2.593994140625e-20 		 0.75 		 100.0 
1.2969970703125e-21 		 0.8 		 100.0 
6.4849853515625e-23 		 0.85 		 100.0 
3.2424926757812496e-24 		 0.9 		 100.0 
1.6212463378906249e-25 		 0.95 		 100.0 
0.9 		 0.0 		 100.0 
0.045 		 0.05 		 100.0 
0.00225 		 0.1 		 100.0 
0.0001125 		 0.15 		 100.0 
5.6249999999999995e-06 		 0.2 		 100.0 
2.8124999999999995e-07 		 0.25 		 100.0 
1.4062499999999998e-08 		 0.3 		 100.0 
7.031249999999999e-10 		 0.35 		 100.0 
3.515624999999999e-11 		 0.4 		 100.0 
1.7578124999999996e-12 		 0.45 		 100.0 
8.789062499999997e-14 		 0.5 		 100.0 
4.394531249999999e-15 		 0.55 		 100.0 
2.1972656249999995e-16 		 0.6 		 100.0 
1.0986328124999998e-17 		 0.65 		 100.0 
5.493164062499999e-19 		 0.7 		 100.0 
2.7465820312499995e-20 		 0.75 		 100.0 
1.3732910156249997e-21 		 0.8 		 100.0 
6.866455078124999e-23 		 0.85 		 100.0 
3.433227539062499e-24 		 0.9 		 100.0 
1.7166137695312496e-25 		 0.95 		 100.0 
0.95 		 0.0 		 100.0 
0.0475 		 0.05 		 100.0 
0.002375 		 0.1 		 100.0 
0.00011875 		 0.15 		 100.0 
5.9375e-06 		 0.2 		 100.0 
2.96875e-07 		 0.25 		 100.0 
1.484375e-08 		 0.3 		 100.0 
7.421875e-10 		 0.35 		 100.0 
3.7109375e-11 		 0.4 		 100.0 
1.85546875e-12 		 0.45 		 100.0 
9.277343750000001e-14 		 0.5 		 100.0 
4.6386718750000005e-15 		 0.55 		 100.0 
2.3193359375000005e-16 		 0.6 		 100.0 
1.1596679687500003e-17 		 0.65 		 100.0 
5.798339843750001e-19 		 0.7 		 100.0 
2.899169921875001e-20 		 0.75 		 100.0 
1.4495849609375004e-21 		 0.8 		 100.0 
7.247924804687503e-23 		 0.85 		 100.0 
3.623962402343751e-24 		 0.9 		 100.0 
1.8119812011718757e-25 		 0.95 		 100.0 
